Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
902,1,0,1925,2.1341463415
903,1,0,1926,2.1328903654
904,1,0,1927,2.1316371681
905,1,0,1928,2.1303867403
906,1,0,1929,2.1291390728
907,1,0,1930,2.1278941566
908,1,0,1931,2.1266519824
909,1,0,1932,2.1254125413
910,1,0,1933,2.1241758242
911,1,0,1934,2.1229418222
912,1,0,1935,2.1217105263
913,1,0,1936,2.1204819277
914,1,0,1937,2.1192560175
915,1,0,1938,2.1180327869
916,1,0,1939,2.1168122271
917,1,0,1940,2.1155943293
918,1,0,1941,2.1143790850
919,1,0,1942,2.1131664853
920,1,0,1943,2.1119565217
921,1,0,1944,2.1107491857
922,1,0,1945,2.1095444685
923,1,0,1946,2.1083423619
924,1,0,1947,2.1071428571
925,1,0,1948,2.1059459459
926,1,0,1949,2.1047516199
927,1,0,1950,2.1035598706
928,1,0,1951,2.1023706897
929,1,0,1952,2.1011840689
930,1,0,1953,2.1000000000
931,1,0,1954,2.0988184748
932,1,0,1955,2.0976394850
933,1,0,1956,2.0964630225
934,1,0,1957,2.0952890792
935,1,0,1958,2.0941176471
936,1,0,1959,2.0929487179
937,1,0,1960,2.0917822839
938,1,0,1961,2.0906183369
939,1,0,1962,2.0894568690
940,1,0,1963,2.0882978723
941,1,0,1964,2.0871413390
942,1,0,1965,2.0859872611
943,1,0,1966,2.0848356310
944,1,0,1967,2.0836864407
945,1,0,1968,2.0825396825
946,1,0,1969,2.0813953488
947,1,0,1970,2.0802534319
948,1,0,1971,2.0791139241
949,1,0,1972,2.0779768177
950,1,0,1973,2.0768421053
951,1,0,1974,2.0757097792
952,1,0,1975,2.0745798319
953,1,0,1976,2.0734522560
954,1,0,1977,2.0723270440
955,1,0,1978,2.0712041885
956,1,0,1979,2.0700836820
957,1,0,1980,2.0689655172
958,1,0,1981,2.0678496868
959,1,0,1982,2.0667361835
960,1,0,1983,2.0656250000
961,1,0,1984,2.0645161290
962,1,0,1985,2.0634095634
963,1,0,1986,2.0623052960
964,1,0,1987,2.0612033195
965,1,0,1988,2.0601036269
966,1,0,1989,2.0590062112
967,1,0,1990,2.0579110651
968,1,0,1991,2.0568181818
969,1,0,1992,2.0557275542
970,1,0,1993,2.0546391753
971,1,0,1994,2.0535530381
972,1,0,1995,2.0524691358
973,1,0,1996,2.0513874615
974,1,0,1997,2.0503080082
975,1,0,1998,2.0492307692
976,1,0,1999,2.0481557377
977,1,0,2000,2.0470829069
978,1,0,2001,2.0460122699
979,1,0,2002,2.0449438202
980,1,0,2003,2.0438775510
981,1,0,2004,2.0428134557
982,1,0,2005,2.0417515275
983,1,0,2006,2.0406917599
984,1,0,2007,2.0396341463
985,1,0,2008,2.0385786802
986,1,0,2009,2.0375253550
987,1,0,2010,2.0364741641
988,1,0,2011,2.0354251012
989,1,0,2012,2.0343781598
990,1,0,2013,2.0333333333
991,1,0,2014,2.0322906155
992,1,0,2015,2.0312500000
993,1,0,2016,2.0302114804
994,1,0,2017,2.0291750503
995,1,0,2018,2.0281407035
996,1,0,2019,2.0271084337
997,1,0,2020,2.0260782347
998,1,0,2021,2.0250501002
999,1,0,2022,2.0240240240
1000,1,0,2023,2.0230000000
1001,1,0,2024,2.0219780220
1002,1,0,2025,2.0209580838
1003,1,0,2026,2.0199401795
1004,1,0,2027,2.0189243028
1005,1,0,2028,2.0179104478
1006,1,0,2029,2.0168986083
1007,1,0,2030,2.0158887786
1008,1,0,2031,2.0148809524
1009,1,0,2032,2.0138751239
1010,1,0,2033,2.0128712871
1011,1,0,2034,2.0118694362
1012,1,0,2035,2.0108695652
1013,1,0,2036,2.0098716683
1014,1,0,2037,2.0088757396
1015,1,0,2038,2.0078817734
1016,1,0,2039,2.0068897638
1017,1,0,2040,2.0058997050
1018,1,0,2041,2.0049115914
1019,1,0,2042,2.0039254171
1020,1,0,2043,2.0029411765
1021,1,0,2044,2.0019588639
1022,1,0,2045,2.0009784736
1023,1,0,2046,2.0000000000
1024,1,0,2047,1.9990234375
1025,1,1024,3072,2.9970731707
1026,1,0,3073,2.9951267057
1027,1,0,3074,2.9931840312
1028,1,0,3075,2.9912451362
1029,1,0,3076,2.9893100097
1030,1,0,3077,2.9873786408
1031,1,0,3078,2.9854510184
1032,1,0,3079,2.9835271318
1033,1,0,3080,2.9816069700
1034,1,0,3081,2.9796905222
1035,1,0,3082,2.9777777778
1036,1,0,3083,2.9758687259
1037,1,0,3084,2.9739633558
1038,1,0,3085,2.9720616570
1039,1,0,3086,2.9701636189
1040,1,0,3087,2.9682692308
1041,1,0,3088,2.9663784822
1042,1,0,3089,2.9644913628
1043,1,0,3090,2.9626078619
1044,1,0,3091,2.9607279693
1045,1,0,3092,2.9588516746
1046,1,0,3093,2.9569789675
1047,1,0,3094,2.9551098376
1048,1,0,3095,2.9532442748
1049,1,0,3096,2.9513822688
1050,1,0,3097,2.9495238095
1051,1,0,3098,2.9476688868
1052,1,0,3099,2.9458174905
1053,1,0,3100,2.9439696106
1054,1,0,3101,2.9421252372
1055,1,0,3102,2.9402843602
1056,1,0,3103,2.9384469697
1057,1,0,3104,2.9366130558
1058,1,0,3105,2.9347826087
1059,1,0,3106,2.9329556185
1060,1,0,3107,2.9311320755
1061,1,0,3108,2.9293119698
1062,1,0,3109,2.9274952919
1063,1,0,3110,2.9256820320
1064,1,0,3111,2.9238721805
1065,1,0,3112,2.9220657277
1066,1,0,3113,2.9202626642
1067,1,0,3114,2.9184629803
1068,1,0,3115,2.9166666667
1069,1,0,3116,2.9148737138
1070,1,0,3117,2.9130841121
1071,1,0,3118,2.9112978525
1072,1,0,3119,2.9095149254
1073,1,0,3120,2.9077353215
1074,1,0,3121,2.9059590317
1075,1,0,3122,2.9041860465
1076,1,0,3123,2.9024163569
1077,1,0,3124,2.9006499536
1078,1,0,3125,2.8988868275
1079,1,0,3126,2.8971269694
1080,1,0,3127,2.8953703704
1081,1,0,3128,2.8936170213
1082,1,0,3129,2.8918669131
1083,1,0,3130,2.8901200369
1084,1,0,3131,2.8883763838
1085,1,0,3132,2.8866359447
1086,1,0,3133,2.8848987109
1087,1,0,3134,2.8831646734
1088,1,0,3135,2.8814338235
1089,1,0,3136,2.8797061524
1090,1,0,3137,2.8779816514
1091,1,0,3138,2.8762603116
1092,1,0,3139,2.8745421245
1093,1,0,3140,2.8728270814
1094,1,0,3141,2.8711151737
1095,1,0,3142,2.8694063927
1096,1,0,3143,2.8677007299
1097,1,0,3144,2.8659981768
1098,1,0,3145,2.8642987250
1099,1,0,3146,2.8626023658
1100,1,0,3147,2.8609090909
1101,1,0,3148,2.8592188919
1102,1,0,3149,2.8575317604
1103,1,0,3150,2.8558476881
1104,1,0,3151,2.8541666667
1105,1,0,3152,2.8524886878
1106,1,0,3153,2.8508137432
1107,1,0,3154,2.8491418248
1108,1,0,3155,2.8474729242
1109,1,0,3156,2.8458070334
1110,1,0,3157,2.8441441441
1111,1,0,3158,2.8424842484
1112,1,0,3159,2.8408273381
1113,1,0,3160,2.8391734052
1114,1,0,3161,2.8375224417
1115,1,0,3162,2.8358744395
1116,1,0,3163,2.8342293907
1117,1,0,3164,2.8325872874
1118,1,0,3165,2.8309481216
1119,1,0,3166,2.8293118856
1120,1,0,3167,2.8276785714
1121,1,0,3168,2.8260481713
1122,1,0,3169,2.8244206774
1123,1,0,3170,2.8227960819
1124,1,0,3171,2.8211743772
1125,1,0,3172,2.8195555556
1126,1,0,3173,2.8179396092
1127,1,0,3174,2.8163265306
1128,1,0,3175,2.8147163121
1129,1,0,3176,2.8131089460
1130,1,0,3177,2.8115044248
1131,1,0,3178,2.8099027409
1132,1,0,3179,2.8083038869
1133,1,0,3180,2.8067078553
1134,1,0,3181,2.8051146384
1135,1,0,3182,2.8035242291
1136,1,0,3183,2.8019366197
1137,1,0,3184,2.8003518030
1138,1,0,3185,2.7987697715
1139,1,0,3186,2.7971905180
1140,1,0,3187,2.7956140351
1141,1,0,3188,2.7940403155
1142,1,0,3189,2.7924693520
1143,1,0,3190,2.7909011374
1144,1,0,3191,2.7893356643
1145,1,0,3192,2.7877729258
1146,1,0,3193,2.7862129145
1147,1,0,3194,2.7846556234
1148,1,0,3195,2.7831010453
1149,1,0,3196,2.7815491732
1150,1,0,3197,2.7800000000
1151,1,0,3198,2.7784535187
1152,1,0,3199,2.7769097222
1153,1,0,3200,2.7753686036
1154,1,0,3201,2.7738301560
1155,1,0,3202,2.7722943723
1156,1,0,3203,2.7707612457
1157,1,0,3204,2.7692307692
1158,1,0,3205,2.7677029361
1159,1,0,3206,2.7661777394
1160,1,0,3207,2.7646551724
1161,1,0,3208,2.7631352283
1162,1,0,3209,2.7616179002
1163,1,0,3210,2.7601031814
1164,1,0,3211,2.7585910653
1165,1,0,3212,2.7570815451
1166,1,0,3213,2.7555746141
1167,1,0,3214,2.7540702656
1168,1,0,3215,2.7525684932
1169,1,0,3216,2.7510692900
1170,1,0,3217,2.7495726496
1171,1,0,3218,2.7480785653
1172,1,0,3219,2.7465870307
1173,1,0,3220,2.7450980392
1174,1,0,3221,2.7436115843
1175,1,0,3222,2.7421276596
1176,1,0,3223,2.7406462585
1177,1,0,3224,2.7391673747
1178,1,0,3225,2.7376910017
1179,1,0,3226,2.7362171332
1180,1,0,3227,2.7347457627
1181,1,0,3228,2.7332768840
1182,1,0,3229,2.7318104907
1183,1,0,3230,2.7303465765
1184,1,0,3231,2.7288851351
1185,1,0,3232,2.7274261603
1186,1,0,3233,2.7259696459
1187,1,0,3234,2.7245155855
1188,1,0,3235,2.7230639731
1189,1,0,3236,2.7216148024
1190,1,0,3237,2.7201680672
1191,1,0,3238,2.7187237615
1192,1,0,3239,2.7172818792
1193,1,0,3240,2.7158424141
1194,1,0,3241,2.7144053601
1195,1,0,3242,2.7129707113
1196,1,0,3243,2.7115384615
1197,1,0,3244,2.7101086048
1198,1,0,3245,2.7086811352
1199,1,0,3246,2.7072560467
1200,1,0,3247,2.7058333333
1201,1,0,3248,2.7044129892
1202,1,0,3249,2.7029950083
1203,1,0,3250,2.7015793849
1204,1,0,3251,2.7001661130
1205,1,0,3252,2.6987551867
1206,1,0,3253,2.6973466003
1207,1,0,3254,2.6959403480
1208,1,0,3255,2.6945364238
1209,1,0,3256,2.6931348222
1210,1,0,3257,2.6917355372
1211,1,0,3258,2.6903385632
1212,1,0,3259,2.6889438944
1213,1,0,3260,2.6875515251
1214,1,0,3261,2.6861614498
1215,1,0,3262,2.6847736626
1216,1,0,3263,2.6833881579
1217,1,0,3264,2.6820049302
1218,1,0,3265,2.6806239737
1219,1,0,3266,2.6792452830
1220,1,0,3267,2.6778688525
1221,1,0,3268,2.6764946765
1222,1,0,3269,2.6751227496
1223,1,0,3270,2.6737530662
1224,1,0,3271,2.6723856209
1225,1,0,3272,2.6710204082
1226,1,0,3273,2.6696574225
1227,1,0,3274,2.6682966585
1228,1,0,3275,2.6669381107
1229,1,0,3276,2.6655817738
1230,1,0,3277,2.6642276423
1231,1,0,3278,2.6628757108
1232,1,0,3279,2.6615259740
1233,1,0,3280,2.6601784266
1234,1,0,3281,2.6588330632
1235,1,0,3282,2.6574898785
1236,1,0,3283,2.6561488673
1237,1,0,3284,2.6548100243
1238,1,0,3285,2.6534733441
1239,1,0,3286,2.6521388216
1240,1,0,3287,2.6508064516
1241,1,0,3288,2.6494762288
1242,1,0,3289,2.6481481481
1243,1,0,3290,2.6468222043
1244,1,0,3291,2.6454983923
1245,1,0,3292,2.6441767068
1246,1,0,3293,2.6428571429
1247,1,0,3294,2.6415396953
1248,1,0,3295,2.6402243590
1249,1,0,3296,2.6389111289
1250,1,0,3297,2.6376000000
1251,1,0,3298,2.6362909672
1252,1,0,3299,2.6349840256
1253,1,0,3300,2.6336791700
1254,1,0,3301,2.6323763955
1255,1,0,3302,2.6310756972
1256,1,0,3303,2.6297770701
1257,1,0,3304,2.6284805091
1258,1,0,3305,2.6271860095
1259,1,0,3306,2.6258935663
1260,1,0,3307,2.6246031746
1261,1,0,3308,2.6233148295
1262,1,0,3309,2.6220285261
1263,1,0,3310,2.6207442597
1264,1,0,3311,2.6194620253
1265,1,0,3312,2.6181818182
1266,1,0,3313,2.6169036335
1267,1,0,3314,2.6156274665
1268,1,0,3315,2.6143533123
1269,1,0,3316,2.6130811663
1270,1,0,3317,2.6118110236
1271,1,0,3318,2.6105428796
1272,1,0,3319,2.6092767296
1273,1,0,3320,2.6080125687
1274,1,0,3321,2.6067503925
1275,1,0,3322,2.6054901961
1276,1,0,3323,2.6042319749
1277,1,0,3324,2.6029757244
1278,1,0,3325,2.6017214397
1279,1,0,3326,2.6004691165
1280,1,0,3327,2.5992187500
1281,1,0,3328,2.5979703357
1282,1,0,3329,2.5967238690
1283,1,0,3330,2.5954793453
1284,1,0,3331,2.5942367601
1285,1,0,3332,2.5929961089
1286,1,0,3333,2.5917573872
1287,1,0,3334,2.5905205905
1288,1,0,3335,2.5892857143
1289,1,0,3336,2.5880527541
1290,1,0,3337,2.5868217054
1291,1,0,3338,2.5855925639
1292,1,0,3339,2.5843653251
1293,1,0,3340,2.5831399845
1294,1,0,3341,2.5819165379
1295,1,0,3342,2.5806949807
1296,1,0,3343,2.5794753086
1297,1,0,3344,2.5782575173
1298,1,0,3345,2.5770416025
1299,1,0,3346,2.5758275597
1300,1,0,3347,2.5746153846
1301,1,0,3348,2.5734050730
1302,1,0,3349,2.5721966206
1303,1,0,3350,2.5709900230
1304,1,0,3351,2.5697852761
1305,1,0,3352,2.5685823755
1306,1,0,3353,2.5673813170
1307,1,0,3354,2.5661820964
1308,1,0,3355,2.5649847095
1309,1,0,3356,2.5637891520
1310,1,0,3357,2.5625954198
1311,1,0,3358,2.5614035088
1312,1,0,3359,2.5602134146
1313,1,0,3360,2.5590251333
1314,1,0,3361,2.5578386606
1315,1,0,3362,2.5566539924
1316,1,0,3363,2.5554711246
1317,1,0,3364,2.5542900532
1318,1,0,3365,2.5531107739
1319,1,0,3366,2.5519332828
1320,1,0,3367,2.5507575758
1321,1,0,3368,2.5495836488
1322,1,0,3369,2.5484114977
1323,1,0,3370,2.5472411187
1324,1,0,3371,2.5460725076
1325,1,0,3372,2.5449056604
1326,1,0,3373,2.5437405732
1327,1,0,3374,2.5425772419
1328,1,0,3375,2.5414156627
1329,1,0,3376,2.5402558315
1330,1,0,3377,2.5390977444
1331,1,0,3378,2.5379413974
1332,1,0,3379,2.5367867868
1333,1,0,3380,2.5356339085
1334,1,0,3381,2.5344827586
1335,1,0,3382,2.5333333333
1336,1,0,3383,2.5321856287
1337,1,0,3384,2.5310396410
1338,1,0,3385,2.5298953662
1339,1,0,3386,2.5287528006
1340,1,0,3387,2.5276119403
1341,1,0,3388,2.5264727815
1342,1,0,3389,2.5253353204
1343,1,0,3390,2.5241995532
1344,1,0,3391,2.5230654762
1345,1,0,3392,2.5219330855
1346,1,0,3393,2.5208023774
1347,1,0,3394,2.5196733482
1348,1,0,3395,2.5185459941
1349,1,0,3396,2.5174203113
1350,1,0,3397,2.5162962963
1351,1,0,3398,2.5151739452
1352,1,0,3399,2.5140532544
1353,1,0,3400,2.5129342203
1354,1,0,3401,2.5118168390
1355,1,0,3402,2.5107011070
1356,1,0,3403,2.5095870206
1357,1,0,3404,2.5084745763
1358,1,0,3405,2.5073637703
1359,1,0,3406,2.5062545990
1360,1,0,3407,2.5051470588
1361,1,0,3408,2.5040411462
1362,1,0,3409,2.5029368576
1363,1,0,3410,2.5018341893
1364,1,0,3411,2.5007331378
1365,1,0,3412,2.4996336996
1366,1,0,3413,2.4985358712
1367,1,0,3414,2.4974396489
1368,1,0,3415,2.4963450292
1369,1,0,3416,2.4952520088
1370,1,0,3417,2.4941605839
1371,1,0,3418,2.4930707513
1372,1,0,3419,2.4919825073
1373,1,0,3420,2.4908958485
1374,1,0,3421,2.4898107715
1375,1,0,3422,2.4887272727
1376,1,0,3423,2.4876453488
1377,1,0,3424,2.4865649964
1378,1,0,3425,2.4854862119
1379,1,0,3426,2.4844089920
1380,1,0,3427,2.4833333333
1381,1,0,3428,2.4822592324
1382,1,0,3429,2.4811866860
1383,1,0,3430,2.4801156905
1384,1,0,3431,2.4790462428
1385,1,0,3432,2.4779783394
1386,1,0,3433,2.4769119769
1387,1,0,3434,2.4758471521
1388,1,0,3435,2.4747838617
1389,1,0,3436,2.4737221022
1390,1,0,3437,2.4726618705
1391,1,0,3438,2.4716031632
1392,1,0,3439,2.4705459770
1393,1,0,3440,2.4694903087
1394,1,0,3441,2.4684361549
1395,1,0,3442,2.4673835125
1396,1,0,3443,2.4663323782
1397,1,0,3444,2.4652827487
1398,1,0,3445,2.4642346209
1399,1,0,3446,2.4631879914
1400,1,0,3447,2.4621428571
1401,1,0,3448,2.4610992148
1402,1,0,3449,2.4600570613
1403,1,0,3450,2.4590163934
1404,1,0,3451,2.4579772080
1405,1,0,3452,2.4569395018
1406,1,0,3453,2.4559032717
1407,1,0,3454,2.4548685146
1408,1,0,3455,2.4538352273
1409,1,0,3456,2.4528034067
1410,1,0,3457,2.4517730496
1411,1,0,3458,2.4507441531
1412,1,0,3459,2.4497167139
1413,1,0,3460,2.4486907289
1414,1,0,3461,2.4476661952
1415,1,0,3462,2.4466431095
1416,1,0,3463,2.4456214689
1417,1,0,3464,2.4446012703
1418,1,0,3465,2.4435825106
1419,1,0,3466,2.4425651868
1420,1,0,3467,2.4415492958
1421,1,0,3468,2.4405348346
1422,1,0,3469,2.4395218003
1423,1,0,3470,2.4385101897
1424,1,0,3471,2.4375000000
1425,1,0,3472,2.4364912281
1426,1,0,3473,2.4354838710
1427,1,0,3474,2.4344779257
1428,1,0,3475,2.4334733894
1429,1,0,3476,2.4324702589
1430,1,0,3477,2.4314685315
1431,1,0,3478,2.4304682041
1432,1,0,3479,2.4294692737
1433,1,0,3480,2.4284717376
1434,1,0,3481,2.4274755927
1435,1,0,3482,2.4264808362
1436,1,0,3483,2.4254874652
1437,1,0,3484,2.4244954767
1438,1,0,3485,2.4235048679
1439,1,0,3486,2.4225156359
1440,1,0,3487,2.4215277778
1441,1,0,3488,2.4205412908
1442,1,0,3489,2.4195561720
1443,1,0,3490,2.4185724186
1444,1,0,3491,2.4175900277
1445,1,0,3492,2.4166089965
1446,1,0,3493,2.4156293223
1447,1,0,3494,2.4146510021
1448,1,0,3495,2.4136740331
1449,1,0,3496,2.4126984127
1450,1,0,3497,2.4117241379
1451,1,0,3498,2.4107512061
1452,1,0,3499,2.4097796143
1453,1,0,3500,2.4088093599
1454,1,0,3501,2.4078404402
1455,1,0,3502,2.4068728522
1456,1,0,3503,2.4059065934
1457,1,0,3504,2.4049416609
1458,1,0,3505,2.4039780521
1459,1,0,3506,2.4030157642
1460,1,0,3507,2.4020547945
1461,1,0,3508,2.4010951403
1462,1,0,3509,2.4001367989
1463,1,0,3510,2.3991797676
1464,1,0,3511,2.3982240437
1465,1,0,3512,2.3972696246
1466,1,0,3513,2.3963165075
1467,1,0,3514,2.3953646898
1468,1,0,3515,2.3944141689
1469,1,0,3516,2.3934649421
1470,1,0,3517,2.3925170068
1471,1,0,3518,2.3915703603
1472,1,0,3519,2.3906250000
1473,1,0,3520,2.3896809233
1474,1,0,3521,2.3887381275
1475,1,0,3522,2.3877966102
1476,1,0,3523,2.3868563686
1477,1,0,3524,2.3859174001
1478,1,0,3525,2.3849797023
1479,1,0,3526,2.3840432725
1480,1,0,3527,2.3831081081
1481,1,0,3528,2.3821742066
1482,1,0,3529,2.3812415655
1483,1,0,3530,2.3803101821
1484,1,0,3531,2.3793800539
1485,1,0,3532,2.3784511785
1486,1,0,3533,2.3775235532
1487,1,0,3534,2.3765971755
1488,1,0,3535,2.3756720430
1489,1,0,3536,2.3747481531
1490,1,0,3537,2.3738255034
1491,1,0,3538,2.3729040912
1492,1,0,3539,2.3719839142
1493,1,0,3540,2.3710649699
1494,1,0,3541,2.3701472557
1495,1,0,3542,2.3692307692
1496,1,0,3543,2.3683155080
1497,1,0,3544,2.3674014696
1498,1,0,3545,2.3664886515
1499,1,0,3546,2.3655770514
1500,1,0,3547,2.3646666667
1501,1,0,3548,2.3637574950
1502,1,0,3549,2.3628495340
1503,1,0,3550,2.3619427811
1504,1,0,3551,2.3610372340
1505,1,0,3552,2.3601328904
1506,1,0,3553,2.3592297477
1507,1,0,3554,2.3583278036
1508,1,0,3555,2.3574270557
1509,1,0,3556,2.3565275017
1510,1,0,3557,2.3556291391
1511,1,0,3558,2.3547319656
1512,1,0,3559,2.3538359788
1513,1,0,3560,2.3529411765
1514,1,0,3561,2.3520475561
1515,1,0,3562,2.3511551155
1516,1,0,3563,2.3502638522
1517,1,0,3564,2.3493737640
1518,1,0,3565,2.3484848485
1519,1,0,3566,2.3475971034
1520,1,0,3567,2.3467105263
1521,1,0,3568,2.3458251151
1522,1,0,3569,2.3449408673
1523,1,0,3570,2.3440577807
1524,1,0,3571,2.3431758530
1525,1,0,3572,2.3422950820
1526,1,0,3573,2.3414154653
1527,1,0,3574,2.3405370007
1528,1,0,3575,2.3396596859
1529,1,0,3576,2.3387835186
1530,1,0,3577,2.3379084967
1531,1,0,3578,2.3370346179
1532,1,0,3579,2.3361618799
1533,1,0,3580,2.3352902805
1534,1,0,3581,2.3344198175
1535,1,0,3582,2.3335504886
1536,1,0,3583,2.3326822917
1537,1,0,3584,2.3318152245
1538,1,0,3585,2.3309492848
1539,1,0,3586,2.3300844704
1540,1,0,3587,2.3292207792
1541,1,0,3588,2.3283582090
1542,1,0,3589,2.3274967575
1543,1,0,3590,2.3266364226
1544,1,0,3591,2.3257772021
1545,1,0,3592,2.3249190939
1546,1,0,3593,2.3240620957
1547,1,0,3594,2.3232062056
1548,1,0,3595,2.3223514212
1549,1,0,3596,2.3214977405
1550,1,0,3597,2.3206451613
1551,1,0,3598,2.3197936815
1552,1,0,3599,2.3189432990
1553,1,0,3600,2.3180940116
1554,1,0,3601,2.3172458172
1555,1,0,3602,2.3163987138
1556,1,0,3603,2.3155526992
1557,1,0,3604,2.3147077714
1558,1,0,3605,2.3138639281
1559,1,0,3606,2.3130211674
1560,1,0,3607,2.3121794872
1561,1,0,3608,2.3113388853
1562,1,0,3609,2.3104993598
1563,1,0,3610,2.3096609085
1564,1,0,3611,2.3088235294
1565,1,0,3612,2.3079872204
1566,1,0,3613,2.3071519796
1567,1,0,3614,2.3063178047
1568,1,0,3615,2.3054846939
1569,1,0,3616,2.3046526450
1570,1,0,3617,2.3038216561
1571,1,0,3618,2.3029917250
1572,1,0,3619,2.3021628499
1573,1,0,3620,2.3013350286
1574,1,0,3621,2.3005082592
1575,1,0,3622,2.2996825397
1576,1,0,3623,2.2988578680
1577,1,0,3624,2.2980342422
1578,1,0,3625,2.2972116603
1579,1,0,3626,2.2963901203
1580,1,0,3627,2.2955696203
1581,1,0,3628,2.2947501581
1582,1,0,3629,2.2939317320
1583,1,0,3630,2.2931143399
1584,1,0,3631,2.2922979798
1585,1,0,3632,2.2914826498
1586,1,0,3633,2.2906683480
1587,1,0,3634,2.2898550725
1588,1,0,3635,2.2890428212
1589,1,0,3636,2.2882315922
1590,1,0,3637,2.2874213836
1591,1,0,3638,2.2866121936
1592,1,0,3639,2.2858040201
1593,1,0,3640,2.2849968613
1594,1,0,3641,2.2841907152
1595,1,0,3642,2.2833855799
1596,1,0,3643,2.2825814536
1597,1,0,3644,2.2817783344
1598,1,0,3645,2.2809762203
1599,1,0,3646,2.2801751094
1600,1,0,3647,2.2793750000
1601,1,0,3648,2.2785758901
1602,1,0,3649,2.2777777778
1603,1,0,3650,2.2769806613
1604,1,0,3651,2.2761845387
1605,1,0,3652,2.2753894081
1606,1,0,3653,2.2745952677
1607,1,0,3654,2.2738021157
1608,1,0,3655,2.2730099502
1609,1,0,3656,2.2722187694
1610,1,0,3657,2.2714285714
1611,1,0,3658,2.2706393544
1612,1,0,3659,2.2698511166
1613,1,0,3660,2.2690638562
1614,1,0,3661,2.2682775713
1615,1,0,3662,2.2674922601
1616,1,0,3663,2.2667079208
1617,1,0,3664,2.2659245516
1618,1,0,3665,2.2651421508
1619,1,0,3666,2.2643607165
1620,1,0,3667,2.2635802469
1621,1,0,3668,2.2628007403
1622,1,0,3669,2.2620221948
1623,1,0,3670,2.2612446087
1624,1,0,3671,2.2604679803
1625,1,0,3672,2.2596923077
1626,1,0,3673,2.2589175892
1627,1,0,3674,2.2581438230
1628,1,0,3675,2.2573710074
1629,1,0,3676,2.2565991406
1630,1,0,3677,2.2558282209
1631,1,0,3678,2.2550582465
1632,1,0,3679,2.2542892157
1633,1,0,3680,2.2535211268
1634,1,0,3681,2.2527539780
1635,1,0,3682,2.2519877676
1636,1,0,3683,2.2512224939
1637,1,0,3684,2.2504581552
1638,1,0,3685,2.2496947497
1639,1,0,3686,2.2489322758
1640,1,0,3687,2.2481707317
1641,1,0,3688,2.2474101158
1642,1,0,3689,2.2466504263
1643,1,0,3690,2.2458916616
1644,1,0,3691,2.2451338200
1645,1,0,3692,2.2443768997
1646,1,0,3693,2.2436208991
1647,1,0,3694,2.2428658166
1648,1,0,3695,2.2421116505
1649,1,0,3696,2.2413583990
1650,1,0,3697,2.2406060606
1651,1,0,3698,2.2398546336
1652,1,0,3699,2.2391041162
1653,1,0,3700,2.2383545070
1654,1,0,3701,2.2376058041
1655,1,0,3702,2.2368580060
1656,1,0,3703,2.2361111111
1657,1,0,3704,2.2353651177
1658,1,0,3705,2.2346200241
1659,1,0,3706,2.2338758288
1660,1,0,3707,2.2331325301
1661,1,0,3708,2.2323901264
1662,1,0,3709,2.2316486161
1663,1,0,3710,2.2309079976
1664,1,0,3711,2.2301682692
1665,1,0,3712,2.2294294294
1666,1,0,3713,2.2286914766
1667,1,0,3714,2.2279544091
1668,1,0,3715,2.2272182254
1669,1,0,3716,2.2264829239
1670,1,0,3717,2.2257485030
1671,1,0,3718,2.2250149611
1672,1,0,3719,2.2242822967
1673,1,0,3720,2.2235505081
1674,1,0,3721,2.2228195938
1675,1,0,3722,2.2220895522
1676,1,0,3723,2.2213603819
1677,1,0,3724,2.2206320811
1678,1,0,3725,2.2199046484
1679,1,0,3726,2.2191780822
1680,1,0,3727,2.2184523810
1681,1,0,3728,2.2177275431
1682,1,0,3729,2.2170035672
1683,1,0,3730,2.2162804516
1684,1,0,3731,2.2155581948
1685,1,0,3732,2.2148367953
1686,1,0,3733,2.2141162515
1687,1,0,3734,2.2133965619
1688,1,0,3735,2.2126777251
1689,1,0,3736,2.2119597395
1690,1,0,3737,2.2112426036
1691,1,0,3738,2.2105263158
1692,1,0,3739,2.2098108747
1693,1,0,3740,2.2090962788
1694,1,0,3741,2.2083825266
1695,1,0,3742,2.2076696165
1696,1,0,3743,2.2069575472
1697,1,0,3744,2.2062463170
1698,1,0,3745,2.2055359246
1699,1,0,3746,2.2048263685
1700,1,0,3747,2.2041176471
1701,1,0,3748,2.2034097590
1702,1,0,3749,2.2027027027
1703,1,0,3750,2.2019964768
1704,1,0,3751,2.2012910798
1705,1,0,3752,2.2005865103
1706,1,0,3753,2.1998827667
1707,1,0,3754,2.1991798477
1708,1,0,3755,2.1984777518
1709,1,0,3756,2.1977764775
1710,1,0,3757,2.1970760234
1711,1,0,3758,2.1963763881
1712,1,0,3759,2.1956775701
1713,1,0,3760,2.1949795680
1714,1,0,3761,2.1942823804
1715,1,0,3762,2.1935860058
1716,1,0,3763,2.1928904429
1717,1,0,3764,2.1921956902
1718,1,0,3765,2.1915017462
1719,1,0,3766,2.1908086097
1720,1,0,3767,2.1901162791
1721,1,0,3768,2.1894247531
1722,1,0,3769,2.1887340302
1723,1,0,3770,2.1880441091
1724,1,0,3771,2.1873549884
1725,1,0,3772,2.1866666667
